m, sec
512, 2.0135910465167117e-06
512, 1.9913396010032067e-06
512, 1.9872561097145082e-06
512, 1.9852358561295729e-06
512, 2.0141641681010906e-06
512, 2.1392766099709731e-06
512, 2.245762600348546e-06
512, 1.9791177832163297e-06
512, 2.1666001815062304e-06
512, 1.9618095113680912e-06
512, 2.3616621127495398e-06
512, 1.9852358561295729e-06
512, 1.9886459295566264e-06
512, 1.983344554901123e-06
512, 2.0756314580257122e-06
512, 1.9968988803716807e-06
512, 2.1711708261416509e-06
512, 1.9542586344939013e-06
512, 1.9733579112933232e-06
512, 1.9662941877658549e-06
512, 1.9854937608425434e-06
512, 2.2345437453343317e-06
512, 1.9910100560921891e-06
512, 2.1698669745371892e-06
512, 1.9895629240916326e-06
512, 1.9850352635750403e-06
512, 1.9659932989340562e-06
512, 1.9942338650043193e-06
512, 2.1751253650738644e-06
512, 2.0553859380575329e-06
512, 1.9878722154177153e-06
512, 2.1847967918102558e-06
512, 2.1128843610103313e-06
512, 2.1323561668395995e-06
512, 1.9698761976682221e-06
512, 2.1624737060987032e-06
512, 2.128788484976842e-06
512, 1.9947496744302603e-06
512, 1.9644172145770147e-06
512, 1.9802353703058681e-06
512, 2.0094788991487942e-06
512, 1.948484434531285e-06
512, 1.9627838180615353e-06
512, 1.9729137420654298e-06
512, 2.0156542842204753e-06
512, 1.9686439862618079e-06
512, 1.9493011327890247e-06
512, 2.0000940332045923e-06
512, 1.9643169182997482e-06
512, 2.0574205196820771e-06
512, 1.9734152234517611e-06
512, 1.9753351807594299e-06
512, 1.9754498050763057e-06
512, 1.972283308322613e-06
512, 1.9768109688392054e-06
512, 2.0160984534483691e-06
512, 1.9629987386556772e-06
512, 1.9957383091633136e-06
512, 1.9488569635611313e-06
512, 2.1671159909321714e-06
512, 1.8239307862061722e-06
512, 1.8446204754022451e-06
1024, 3.4615002346761301e-06
1024, 3.1955653067791099e-06
1024, 3.5317163124228967e-06
1024, 3.132856253421668e-06
1024, 3.1247283473159326e-06
1024, 3.1992623751813714e-06
1024, 3.4618671193267359e-06
1024, 2.8133843884323584e-06
1024, 2.8152752554777898e-06
1024, 3.1662992004192238e-06
1024, 2.7721239761872725e-06
1024, 2.7863760337685095e-06
1024, 2.800684535142147e-06
1024, 2.9258768666874278e-06
1024, 2.8231209426215202e-06
1024, 2.796761691570282e-06
1024, 2.8639015826311978e-06
1024, 2.8059055859392341e-06
1024, 2.7600167827172712e-06
1024, 2.7867429184191153e-06
1024, 2.7934315078186267e-06
1024, 2.8233749396873242e-06
1024, 2.7799978852272034e-06
1024, 2.7755388256275291e-06
1024, 2.7902142116517732e-06
1024, 2.8012207511699563e-06
1024, 2.7906657619909807e-06
1024, 3.0524238492503311e-06
1024, 3.1715766950087114e-06
1024, 3.1716895825935132e-06
1024, 3.14321368932724e-06
1024, 3.5410295381690515e-06
1024, 3.221981001622749e-06
1024, 3.1825550126306936e-06
1024, 3.4397693746017688e-06
1024, 3.1492249532179399e-06
1024, 3.5670783483620845e-06
1024, 2.7965076945044776e-06
1024, 2.7831869594978564e-06
1024, 3.1259983326449539e-06
1024, 2.7740148432327039e-06
1024, 2.7610045490842876e-06
1024, 2.7544852910619793e-06
1024, 2.7561221610416067e-06
1024, 2.7902988773403745e-06
1024, 2.7399510145187378e-06
1024, 2.7395841298681316e-06
1024, 2.6583615126031819e-06
1024, 2.4082590684746252e-06
1024, 2.3918621467821524e-06
1024, 2.3785131898793308e-06
1024, 2.3736308018366494e-06
1024, 2.4163023088917588e-06
1024, 2.3941763422705908e-06
1024, 2.3881933002760918e-06
1024, 2.4082590684746252e-06
1024, 2.4131132346211057e-06
1024, 2.4126334623856978e-06
1024, 2.3850606697978396e-06
1024, 2.5669790127060632e-06
1024, 2.8199036464546667e-06
1024, 2.7969028010512842e-06
1024, 2.7805623231512127e-06
1024, 2.8070909055796536e-06
1024, 2.7025852239493169e-06
1024, 2.6341753475593799e-06
1024, 3.1788579442284326e-06
1024, 2.8047767100912151e-06
1024, 2.7997249906713311e-06
1024, 2.7913995312921927e-06
1024, 2.8313617363120569e-06
1024, 2.8375423315799599e-06
1024, 2.8092075477946889e-06
1024, 2.7846827199964812e-06
1024, 2.7989065556815178e-06
1024, 2.852725711735812e-06
1024, 2.9124432440960044e-06
1024, 2.7876460190975303e-06
1024, 2.8134972760171602e-06
1024, 3.5128923076571841e-06
1024, 2.784061838280071e-06
1024, 2.798821889992916e-06
1024, 2.8394896424177922e-06
1024, 2.7950683777982537e-06
1024, 2.7928670698946174e-06
1024, 2.7937983924692329e-06
1024, 2.8365545652129431e-06
1024, 2.9331863378033494e-06
1024, 2.8070062398910522e-06
1024, 2.7931775107528223e-06
1024, 2.8764038826480056e-06
1024, 2.7874484658241272e-06
1024, 2.7953505967602585e-06
1024, 2.778107018181772e-06
1024, 2.835933683496533e-06
1024, 3.157465746908477e-06
1024, 3.0447192715876028e-06
1024, 2.8436947049516621e-06
1024, 2.5073743679306726e-06
1024, 2.4303568131995923e-06
2048, 4.1161170777152569e-06
2048, 3.9798700634170978e-06
2048, 3.9625584202654223e-06
2048, 4.5876950025558472e-06
2048, 3.5471885519869189e-06
2048, 3.4730662317836984e-06
2048, 3.4804620286997626e-06
2048, 3.4605755525476794e-06
2048, 3.4403055906295776e-06
2048, 3.435868112479939e-06
2048, 3.4802428939763238e-06
2048, 3.5443398005822124e-06
2048, 4.5987065224086539e-06
2048, 3.5237959202598122e-06
2048, 3.5323969581547906e-06
2048, 3.5522286506260141e-06
2048, 4.1993334889411926e-06
2048, 3.4491805469288545e-06
2048, 3.5105382694917567e-06
2048, 3.5256037817281834e-06
2048, 3.5004580722135655e-06
2048, 3.5139348577050601e-06
2048, 3.4684644025914807e-06
2048, 3.4932814100209405e-06
2048, 3.4776132772950565e-06
2048, 3.4617807935265933e-06
2048, 3.5711838042034822e-06
2048, 4.2583902969079856e-06
2048, 3.9771856630549707e-06
2048, 3.9414119194535648e-06
2048, 3.9174714509178607e-06
2048, 3.929578644387862e-06
2048, 3.9650784695849695e-06
2048, 4.0166846969548395e-06
2048, 3.9311125874519348e-06
2048, 3.9145679158322949e-06
2048, 3.9317152079413922e-06
2048, 3.9220184964292188e-06
2048, 4.5480864012942591e-06
2048, 3.9209776064928839e-06
2048, 3.9364266044953293e-06
2048, 3.9603670730310324e-06
2048, 4.377216100692749e-06
2048, 3.6044374984853406e-06
2048, 3.5119626451941098e-06
2048, 3.5553513204350191e-06
2048, 3.527192508473116e-06
2048, 4.1843775440664853e-06
2048, 4.0848355959443485e-06
2048, 3.0684339649537029e-06
2048, 3.0160059823709376e-06
2048, 2.9730555765769063e-06
2048, 2.9905863544520209e-06
2048, 3.6444295855129465e-06
2048, 2.948731622275184e-06
2048, 2.9588666032342349e-06
2048, 3.0665165361236122e-06
2048, 2.944677629891564e-06
2048, 2.9822044512804816e-06
2048, 2.9709737967042361e-06
2048, 4.3659306624356439e-06
2048, 3.524672459153568e-06
2048, 3.5534886752857881e-06
2048, 3.5939738154411316e-06
2048, 4.2589381337165833e-06
2048, 3.4623286303351906e-06
2048, 3.4983215086600361e-06
2048, 3.4707105335067299e-06
2048, 3.4689574557192187e-06
2048, 3.4686287536340602e-06
2048, 3.4784898161888123e-06
2048, 3.5890432841637554e-06
2048, 3.4937744631486781e-06
2048, 3.4922953037654654e-06
2048, 3.4634790876332452e-06
2048, 3.4815029186360974e-06
2048, 3.7552021882113287e-06
2048, 3.4643008428461413e-06
2048, 3.5510234096471002e-06
2048, 3.523412434493794e-06
2048, 3.4963492961490854e-06
2048, 3.4809002981466405e-06
2048, 3.4718062071239249e-06
2048, 3.4627668997820685e-06
2048, 3.4344437367775859e-06
2048, 3.4634790876332452e-06
2048, 3.502485068405376e-06
2048, 3.4497831674183115e-06
2048, 3.4366350840119754e-06
2048, 3.4509336247163661e-06
2048, 3.4587676910793082e-06
2048, 3.4347176551818848e-06
2048, 3.4716418560813454e-06
2048, 3.7681859205750858e-06
2048, 3.4822698901681339e-06
2048, 3.5310273661332973e-06
2048, 3.4696696435703951e-06
2048, 3.5056077382143805e-06
2048, 3.510921755257775e-06
2048, 3.5306438803672791e-06
4096, 1.5701995127730901e-05
4096, 5.3097804387410479e-06
4096, 5.2445878585179644e-06
4096, 5.2144750952720642e-06
4096, 5.3551048040390015e-06
4096, 5.2960175606939529e-06
4096, 5.173807342847188e-06
4096, 5.9631549649768404e-06
4096, 5.217993424998389e-06
4096, 5.2021609412299258e-06
4096, 5.2778050303459167e-06
4096, 5.2891878618134396e-06
4096, 5.4274375240008039e-06
4096, 5.2130263712671067e-06
4096, 5.2055757906701829e-06
4096, 5.3200249870618182e-06
4096, 5.1429702175988095e-06
4096, 5.160044464800093e-06
4096, 6.5158431728680926e-06
4096, 5.2912574675348069e-06
4096, 5.3805609544118243e-06
4096, 5.3459985388649838e-06
4096, 5.4339567820231123e-06
4096, 5.8941336141692264e-06
4096, 5.3643145494990877e-06
4096, 5.2991219692760042e-06
4096, 5.4567224449581572e-06
4096, 5.3326495819621614e-06
4096, 5.2604203422864275e-06
4096, 5.3791122304068668e-06
4096, 5.2902226646741228e-06
4096, 5.3775600261158415e-06
4096, 5.3622449437777204e-06
4096, 5.3334774242507083e-06
4096, 5.3318217396736145e-06
4096, 5.2882565392388242e-06
4096, 5.4775219824579026e-06
4096, 5.4546528392367891e-06
4096, 5.359968377484216e-06
4096, 5.4465813769234555e-06
4096, 5.3016054961416457e-06
4096, 5.3558291660414798e-06
4096, 5.3673154777950713e-06
4096, 5.8285271128018694e-06
4096, 5.30708995130327e-06
4096, 5.3771461049715681e-06
4096, 5.2055757906701829e-06
4096, 5.1787743965784711e-06
4096, 5.2069210343890718e-06
4096, 5.2794607149230106e-06
4096, 5.4795915881792707e-06
4096, 5.3393758005566069e-06
4096, 5.2591785788536072e-06
4096, 5.2953966789775423e-06
4096, 5.3271651268005371e-06
4096, 5.3558291660414798e-06
4096, 5.3381340371237857e-06
4096, 5.2218221955829195e-06
4096, 5.2592820591396758e-06
4096, 5.2605238225724961e-06
4096, 5.2740797400474548e-06
4096, 5.2192351884312102e-06
4096, 5.2569020125601028e-06
4096, 5.8830612235599092e-06
4096, 5.4082936710781523e-06
4096, 5.4582746492491824e-06
4096, 5.3054342667261762e-06
4096, 5.4073623485035368e-06
4096, 5.2996393707063462e-06
4096, 5.3205423884921602e-06
4096, 5.3127813670370315e-06
4096, 5.3730068935288327e-06
4096, 5.2953966789775423e-06
4096, 5.3607962197727629e-06
4096, 5.2615586254331802e-06
4096, 5.2456226613786485e-06
4096, 5.2826686037911313e-06
4096, 5.2067140738169355e-06
4096, 5.2874286969502764e-06
4096, 5.2561776505576236e-06
4096, 5.2793572346369428e-06
4096, 5.2779085106319853e-06
4096, 5.3155753347608779e-06
4096, 5.2040235863791568e-06
4096, 5.955600904093848e-06
4096, 5.4246435562769575e-06
4096, 5.3101943598853213e-06
4096, 5.2640421522988217e-06
4096, 5.2407590879334348e-06
4096, 5.2764597866270278e-06
4096, 5.2852556109428406e-06
4096, 5.3135057290395098e-06
4096, 5.3774565458297729e-06
4096, 5.3181623419125872e-06
4096, 5.2959140804078843e-06
4096, 5.400429169336955e-06
4096, 5.3900811407301162e-06
4096, 5.340410603417291e-06
4096, 5.3592440154817368e-06
4096, 5.4138816065258452e-06
8192, 7.9821795225143426e-06
8192, 5.8827921748161319e-06
8192, 5.8621168136596676e-06
8192, 5.8028846979141237e-06
8192, 6.0036778450012204e-06
8192, 5.8718025684356691e-06
8192, 7.2933733463287352e-06
8192, 5.9608370065689084e-06
8192, 5.7119876146316527e-06
8192, 5.8602541685104367e-06
8192, 5.9094280004501341e-06
8192, 5.7883560657501219e-06
8192, 5.7499855756759644e-06
8192, 5.7818368077278136e-06
8192, 5.809590220451355e-06
8192, 5.8054924011230472e-06
8192, 5.6905671954154967e-06
8192, 5.8265402913093565e-06
8192, 5.7589262723922733e-06
8192, 5.8457255363464357e-06
8192, 5.7194381952285765e-06
8192, 5.920231342315674e-06
8192, 5.9830024838447569e-06
8192, 6.0155987739562987e-06
8192, 6.0727819800376895e-06
8192, 5.9762969613075256e-06
8192, 6.0345977544784549e-06
8192, 5.936436355113983e-06
8192, 5.9803947806358334e-06
8192, 5.9915706515312191e-06
8192, 5.956180393695831e-06
8192, 6.8031251430511476e-06
8192, 5.8280304074287416e-06
8192, 5.7388097047805786e-06
8192, 6.0949474573135373e-06
8192, 6.0329213738441469e-06
8192, 5.8405101299285887e-06
8192, 5.8503821492195131e-06
8192, 5.8984383940696713e-06
8192, 6.7492946982383728e-06
8192, 5.880929529666901e-06
8192, 5.875527858734131e-06
8192, 5.8876350522041322e-06
8192, 5.875714123249054e-06
8192, 5.8412551879882812e-06
8192, 5.8567151427268985e-06
8192, 5.872175097465515e-06
8192, 5.8244913816452026e-06
8192, 5.6697055697441103e-06
8192, 6.7336484789848326e-06
8192, 6.0545280575752258e-06
8192, 5.8645382523536682e-06
8192, 5.9068202972412106e-06
8192, 6.0109421610832213e-06
8192, 5.8075413107872011e-06
8192, 5.9043988585472109e-06
8192, 5.8664008975028992e-06
8192, 5.7931989431381222e-06
8192, 5.8451667428016661e-06
8192, 5.8023259043693541e-06
8192, 7.1480870246887205e-06
8192, 5.8794394135475159e-06
8192, 5.8649107813835141e-06
8192, 6.0511752963066098e-06
8192, 5.8421865105628967e-06
8192, 5.8207660913467407e-06
8192, 5.7162716984748842e-06
8192, 5.7797878980636597e-06
8192, 5.9233978390693663e-06
8192, 5.8347359299659729e-06
8192, 5.7384371757507328e-06
8192, 5.8190897107124327e-06
8192, 5.748681724071503e-06
8192, 5.7788565754890442e-06
8192, 5.7876110076904293e-06
8192, 5.8444216847419735e-06
8192, 5.8487057685852051e-06
8192, 5.7645142078399662e-06
8192, 5.7132914662361148e-06
8192, 5.723722279071808e-06
8192, 5.8578327298164369e-06
8192, 5.8418139815330509e-06
8192, 5.9915706515312191e-06
8192, 5.7894736528396603e-06
8192, 5.7883560657501219e-06
8192, 5.809590220451355e-06
8192, 5.6454911828041078e-06
8192, 5.8347359299659729e-06
8192, 5.7483091950416563e-06
8192, 5.7756900787353519e-06
8192, 5.6615099310874939e-06
8192, 5.7335942983627316e-06
8192, 5.7028606534004208e-06
8192, 6.8122521042823795e-06
8192, 5.7812780141830448e-06
8192, 5.8142468333244324e-06
8192, 5.7930126786231993e-06
8192, 5.7000666856765744e-06
8192, 5.8321282267570494e-06
8192, 5.6445598602294924e-06
16384, 1.2846042712529501e-05
16384, 7.4282288551330566e-06
16384, 7.4263662099838257e-06
16384, 7.2817007700602216e-06
16384, 7.3853880167007446e-06
16384, 7.3037420709927874e-06
16384, 7.19198336203893e-06
16384, 7.3593109846115112e-06
16384, 7.4418882528940839e-06
16384, 7.1944668889045715e-06
16384, 7.3791791995366412e-06
16384, 7.4850395321846008e-06
16384, 7.2317197918891907e-06
16384, 7.5766195853551226e-06
16384, 7.3829044898351031e-06
16384, 7.3170910278956098e-06
16384, 7.2764232754707336e-06
16384, 7.4173634250958758e-06
16384, 7.3785583178202314e-06
16384, 7.411465048789978e-06
16384, 7.5508529941240949e-06
16384, 7.2699040174484253e-06
16384, 7.3630362749099731e-06
16384, 7.5018033385276794e-06
16384, 7.2683518131573992e-06
16384, 7.3807314038276672e-06
16384, 7.413327693939209e-06
16384, 7.5154627362887067e-06
16384, 7.2456896305084229e-06
16384, 7.4974571665128069e-06
16384, 7.2428956627845764e-06
16384, 7.7970325946807861e-06
16384, 7.4009100596110029e-06
16384, 9.1952582200368251e-06
16384, 7.6784441868464146e-06
16384, 7.5334683060646057e-06
16384, 7.802620530128479e-06
16384, 7.3745225866635638e-06
16384, 7.652677595615387e-06
16384, 7.622254391511281e-06
16384, 7.4493388334910078e-06
16384, 1.1244478325049082e-05
16384, 7.3049838344256086e-06
16384, 7.3856984575589495e-06
16384, 7.5747569402058916e-06
16384, 7.5154627362887067e-06
16384, 7.4567894140879316e-06
16384, 7.1205819646517439e-06
16384, 7.3974952101707458e-06
16384, 7.1894998351732893e-06
16384, 7.3574483394622803e-06
16384, 7.4583416183789568e-06
16384, 7.2714562217394514e-06
16384, 7.5188775857289629e-06
16384, 7.3614840706189471e-06
16384, 7.4685861666997271e-06
16384, 7.3115030924479169e-06
16384, 7.3360279202461243e-06
16384, 7.5241550803184509e-06
16384, 7.1991235017776489e-06
16384, 7.3496873180071516e-06
16384, 7.043592631816864e-06
16384, 7.2692831357320147e-06
16384, 7.3891133069992065e-06
16384, 7.3142970601717634e-06
16384, 7.6591968536376953e-06
16384, 7.4688966075579328e-06
16384, 7.4986989299456281e-06
16384, 7.5604766607284546e-06
16384, 7.4440613389015198e-06
16384, 7.3475142319997149e-06
16384, 7.4173634250958758e-06
16384, 7.4959049622217817e-06
16384, 7.4943527579307556e-06
16384, 7.440025607744853e-06
16384, 9.2731788754463196e-06
16384, 7.7774748206138611e-06
16384, 7.3884924252827959e-06
16384, 7.6089054346084595e-06
16384, 7.4862812956174212e-06
16384, 7.9004094004631042e-06
16384, 7.4170529842376709e-06
16384, 7.5710316499074297e-06
16384, 7.5306743383407593e-06
16384, 7.5812761982282e-06
16384, 7.2907035549481707e-06
16384, 7.5728942950566607e-06
16384, 7.373901704947154e-06
16384, 8.6554015676180516e-06
16384, 7.5961773594220477e-06
16384, 7.3037420709927874e-06
16384, 7.2264422972997027e-06
16384, 7.3850775758425398e-06
16384, 7.2484835982322693e-06
16384, 7.1416919430096941e-06
16384, 7.281079888343811e-06
16384, 7.1730464696884155e-06
16384, 7.5080121556917829e-06
16384, 7.449028392632802e-06
16384, 7.309640447298686e-06
32768, 2.9325485229492188e-05
32768, 1.2787524610757828e-05
32768, 9.8762102425098419e-06
32768, 9.8655000329017639e-06
32768, 9.9097378551959991e-06
32768, 9.7961165010929108e-06
32768, 9.6024014055728912e-06
32768, 9.949319064617157e-06
32768, 9.9022872745990753e-06
32768, 9.8580494523048401e-06
32768, 9.5446594059467316e-06
32768, 9.9660828709602356e-06
32768, 9.4929710030555725e-06
32768, 1.0190531611442566e-05
32768, 9.842216968536377e-06
32768, 1.0161660611629486e-05
32768, 9.9847093224525452e-06
32768, 1.0005198419094086e-05
32768, 9.8580494523048401e-06
32768, 9.8356977105140686e-06
32768, 9.870622307062149e-06
32768, 9.8068267107009888e-06
32768, 9.7802840173244476e-06
32768, 9.5567665994167328e-06
32768, 9.8347663879394531e-06
32768, 9.7341835498809814e-06
32768, 9.7560696303844452e-06
32768, 9.686686098575592e-06
32768, 9.5176510512828827e-06
32768, 9.6336007118225098e-06
32768, 9.895768016576767e-06
32768, 9.5632858574390411e-06
32768, 9.7732990980148315e-06
32768, 9.5842406153678894e-06
32768, 9.6433795988559723e-06
32768, 9.8505988717079163e-06
32768, 9.7500160336494446e-06
32768, 9.7067095339298248e-06
32768, 9.7258016467094421e-06
32768, 9.397510439157486e-06
32768, 9.6946023404598236e-06
32768, 9.7854062914848328e-06
32768, 1.5991274267435074e-05
32768, 1.0536052286624908e-05
32768, 9.6787698566913605e-06
32768, 9.5008872449398041e-06
32768, 9.9912285804748535e-06
32768, 9.8245218396186829e-06
32768, 9.5847062766551971e-06
32768, 1.2436416000127792e-05
32768, 1.0051298886537552e-05
32768, 9.3514099717140198e-06
32768, 9.558163583278656e-06
32768, 9.9889002740383148e-06
32768, 9.784940630197525e-06
32768, 9.6089206635951996e-06
32768, 9.3337148427963257e-06
32768, 9.7434967756271362e-06
32768, 9.9251046776771545e-06
32768, 9.806361049413681e-06
32768, 9.6764415502548218e-06
32768, 9.6368603408336639e-06
32768, 9.8245218396186829e-06
32768, 9.4897113740444183e-06
32768, 9.6899457275867462e-06
32768, 9.5395371317863464e-06
32768, 9.9288299679756165e-06
32768, 9.5935538411140442e-06
32768, 9.5618888735771179e-06
32768, 9.5907598733901978e-06
32768, 9.5623545348644257e-06
32768, 9.8235905170440674e-06
32768, 1.0152347385883331e-05
32768, 9.688548743724823e-06
32768, 9.6750445663928986e-06
32768, 9.8352320492267609e-06
32768, 1.0091811418533325e-05
32768, 9.4068236649036407e-06
32768, 9.5306895673274994e-06
32768, 9.3476846814155579e-06
32768, 9.3504786491394043e-06
32768, 9.2694535851478577e-06
32768, 9.5721334218978882e-06
32768, 9.5251016318798065e-06
32768, 9.3826092779636383e-06
32768, 9.5008872449398041e-06
32768, 9.4547867774963379e-06
32768, 9.4627030193805695e-06
32768, 9.5148570835590363e-06
32768, 9.7057782113552094e-06
32768, 9.8282471299171448e-06
32768, 9.4990245997905731e-06
32768, 9.5050781965255737e-06
32768, 9.5800496637821198e-06
32768, 9.2363916337490082e-06
32768, 9.5223076641559601e-06
32768, 9.3858689069747925e-06
32768, 9.5227733254432678e-06
32768, 1.2816861271858215e-05
32768, 1.0109506547451019e-05
65536, 9.2071481049060822e-05
65536, 1.646578311920166e-05
65536, 1.5144236385822296e-05
65536, 1.5032477676868439e-05
65536, 1.4593824744224548e-05
65536, 1.4658086001873016e-05
65536, 1.506321132183075e-05
65536, 1.4644116163253784e-05
65536, 1.450907438993454e-05
65536, 1.4660879969596863e-05
65536, 1.4936551451683044e-05
65536, 1.4672987163066864e-05
65536, 1.4698132872581482e-05
65536, 1.5127472579479218e-05
65536, 1.4599412679672241e-05
65536, 1.4544464647769928e-05
65536, 1.4802441000938416e-05
65536, 1.4578923583030701e-05
65536, 1.4642253518104553e-05
65536, 1.4662742614746094e-05
65536, 1.4349818229675293e-05
65536, 1.539476215839386e-05
65536, 1.4849938452243805e-05
65536, 1.4746561646461487e-05
65536, 1.4525838196277618e-05
65536, 1.9883736968040466e-05
65536, 1.6016885638237e-05
65536, 1.5460886061191559e-05
65536, 1.5152618288993835e-05
65536, 1.5087425708770752e-05
65536, 1.4970079064369202e-05
65536, 1.484062522649765e-05
65536, 1.5020370483398438e-05
65536, 1.4532357454299927e-05
65536, 2.0561739802360535e-05
65536, 1.6392208635807037e-05
65536, 1.4981254935264587e-05
65536, 1.4610588550567627e-05
65536, 1.484062522649765e-05
65536, 1.4502555131912231e-05
65536, 1.4348886907100677e-05
65536, 1.4449469745159149e-05
65536, 1.4322809875011444e-05
65536, 1.4728866517543793e-05
65536, 1.4666467905044556e-05
65536, 1.4724209904670715e-05
65536, 1.4654360711574554e-05
65536, 1.4703720808029175e-05
65536, 1.4590099453926086e-05
65536, 1.5027821063995361e-05
65536, 1.4578923583030701e-05
65536, 1.4650635421276093e-05
65536, 1.4895573258399963e-05
65536, 1.4338642358779907e-05
65536, 1.4881603419780731e-05
65536, 1.4320015907287598e-05
65536, 1.4611519873142242e-05
65536, 1.4446675777435303e-05
65536, 1.4829449355602264e-05
65536, 1.4699064195156097e-05
65536, 1.4837831258773804e-05
65536, 1.4431774616241455e-05
65536, 1.4835037291049957e-05
65536, 1.4714896678924561e-05
65536, 1.4608725905418396e-05
65536, 1.499522477388382e-05
65536, 1.4569610357284546e-05
65536, 1.4582648873329163e-05
65536, 1.4749355614185333e-05
65536, 1.467578113079071e-05
65536, 1.4693476259708405e-05
65536, 1.4709308743476868e-05
65536, 1.408066600561142e-05
65536, 1.4903955161571503e-05
65536, 1.4522112905979156e-05
65536, 1.485086977481842e-05
65536, 1.4916062355041504e-05
65536, 1.4629215002059937e-05
65536, 1.4750286936759949e-05
65536, 1.4998018741607666e-05
65536, 1.4453195035457611e-05
65536, 1.4632008969783783e-05
65536, 1.4627352356910706e-05
65536, 1.4598481357097626e-05
65536, 1.4935620129108429e-05
65536, 1.484062522649765e-05
65536, 1.4484860002994537e-05
65536, 1.4662742614746094e-05
65536, 1.462642103433609e-05
65536, 1.4370307326316833e-05
65536, 1.4814548194408417e-05
65536, 1.4821998775005341e-05
65536, 1.4719553291797638e-05
65536, 1.5364959836006165e-05
65536, 1.4697201550006866e-05
65536, 1.4736317098140717e-05
65536, 1.4800578355789185e-05
65536, 1.502595841884613e-05
65536, 1.9919127225875854e-05
65536, 1.5382654964923859e-05
131072, 0.00016542710363864899
131072, 2.9541552066802979e-05
131072, 2.5693327188491821e-05
131072, 2.516619861125946e-05
131072, 2.5003217160701752e-05
131072, 2.5348737835884094e-05
131072, 2.506747841835022e-05
131072, 2.5071203708648682e-05
131072, 2.5144778192043304e-05
131072, 2.4611130356788635e-05
131072, 2.5190412998199463e-05
131072, 2.5023706257343292e-05
131072, 2.4702399969100952e-05
131072, 2.5001354515552521e-05
131072, 2.4531036615371704e-05
131072, 2.4458393454551697e-05
131072, 2.4496577680110931e-05
131072, 2.4486333131790161e-05
131072, 2.4529173970222473e-05
131072, 2.463068813085556e-05
131072, 2.4634413421154022e-05
131072, 2.4509616196155548e-05
131072, 2.4839304387569427e-05
131072, 2.4783425033092499e-05
131072, 2.4734064936637878e-05
131072, 2.4345703423023224e-05
131072, 2.4564564228057861e-05
131072, 2.4965032935142517e-05
131072, 2.4826265871524811e-05
131072, 2.44947150349617e-05
131072, 2.4652108550071716e-05
131072, 3.2640062272548676e-05
131072, 2.601277083158493e-05
131072, 2.5426968932151794e-05
131072, 2.5046989321708679e-05
131072, 2.5690533220767975e-05
131072, 2.5193206965923309e-05
131072, 2.5241635739803314e-05
131072, 2.5186687707901001e-05
131072, 2.5189481675624847e-05
131072, 2.4789944291114807e-05
131072, 2.4524517357349396e-05
131072, 2.5095418095588684e-05
131072, 2.5318935513496399e-05
131072, 2.4897977709770203e-05
131072, 2.5165267288684845e-05
131072, 2.4802051484584808e-05
131072, 2.5117769837379456e-05
131072, 2.4843961000442505e-05
131072, 2.5375746190547943e-05
131072, 2.5086104869842529e-05
131072, 2.5001354515552521e-05
131072, 2.4560838937759399e-05
131072, 2.4861656129360199e-05
131072, 2.4858862161636353e-05
131072, 2.5345012545585632e-05
131072, 2.4762004613876343e-05
131072, 2.5010667741298676e-05
131072, 2.4534761905670166e-05
131072, 2.5285407900810242e-05
131072, 3.1420961022377014e-05
131072, 2.6309862732887268e-05
131072, 2.5401823222637177e-05
131072, 2.5453045964241028e-05
131072, 2.508796751499176e-05
131072, 2.5807879865169525e-05
131072, 2.4833716452121735e-05
131072, 2.5247223675251007e-05
131072, 2.4697743356227875e-05
131072, 2.4734996259212494e-05
131072, 2.4444423615932465e-05
131072, 2.4380162358283997e-05
131072, 2.47173011302948e-05
131072, 2.4463050067424774e-05
131072, 2.4451874196529388e-05
131072, 2.477690577507019e-05
131072, 2.4711713194847107e-05
131072, 2.4567358195781708e-05
131072, 2.4411827325820923e-05
131072, 2.4423003196716309e-05
131072, 2.4464912712574005e-05
131072, 2.4666078388690948e-05
131072, 2.4665147066116333e-05
131072, 2.4769455194473267e-05
131072, 2.459995448589325e-05
131072, 2.4720095098018646e-05
131072, 2.4640932679176331e-05
131072, 2.4944543838500977e-05
131072, 2.4512410163879395e-05
131072, 2.4276785552501678e-05
131072, 2.4158507585525513e-05
131072, 2.4635344743728638e-05
131072, 2.4615786969661713e-05
131072, 2.472754567861557e-05
131072, 3.2858923077583313e-05
131072, 2.6694498956203461e-05
131072, 2.5230459868907928e-05
131072, 2.4397857487201691e-05
131072, 2.4488195776939392e-05
131072, 2.4996697902679443e-05
262144, 0.00022949464619159698
262144, 3.966502845287323e-05
262144, 3.8580968976020813e-05
262144, 3.8815662264823914e-05
262144, 3.9052218198776245e-05
262144, 3.9006583392620087e-05
262144, 3.9181672036647797e-05
262144, 3.8843601942062378e-05
262144, 3.8777478039264679e-05
262144, 3.8061290979385376e-05
262144, 3.8106925785541534e-05
262144, 3.8842670619487762e-05
262144, 3.8950704038143158e-05
262144, 3.881845623254776e-05
262144, 3.900378942489624e-05
262144, 4.4966116547584534e-05
262144, 3.8329511880874634e-05
262144, 3.9102509617805481e-05
262144, 3.8502737879753113e-05
262144, 3.8630329072475433e-05
262144, 3.9165839552879333e-05
262144, 3.8922764360904694e-05
