m, sec
512, 1.3913959264755249e-06
512, 4.748813807964325e-06
512, 5.1781535148620605e-07
512, 6.7707151174545288e-07
512, 1.2712553143501282e-06
512, 5.373731255531311e-07
512, 5.4854899644851685e-07
512, 5.0012022256851196e-07
512, 1.3709068298339844e-06
512, 6.3981860876083374e-07
512, 5.2154064178466797e-07
512, 6.5192580223083496e-07
512, 2.5155022740364075e-06
512, 6.3143670558929443e-07
512, 5.7555735111236572e-07
512, 5.420297384262085e-07
512, 6.2491744756698608e-07
512, 6.7334622144699097e-07
512, 7.3853880167007446e-07
512, 7.0594251155853271e-07
512, 5.4016709327697754e-07
512, 6.1374157667160034e-07
512, 5.9977173805236816e-07
512, 3.2220035791397095e-05
512, 6.7334622144699097e-07
512, 6.4261257648468018e-07
512, 5.6438148021697998e-07
512, 6.5285712480545044e-07
512, 4.9266964197158813e-07
512, 6.6030770540237427e-07
512, 5.7928264141082764e-07
512, 6.8452209234237671e-07
512, 5.0757080316543579e-07
512, 4.9918889999389648e-07
512, 6.28642737865448e-07
512, 5.7369470596313477e-07
512, 5.9977173805236816e-07
512, 5.8673322200775146e-07
512, 6.2398612499237061e-07
512, 8.0745667219161987e-07
512, 6.4633786678314209e-07
512, 6.761401891708374e-07
512, 5.2526593208312988e-07
512, 6.4354389905929565e-07
512, 4.9639493227005005e-07
512, 5.550682544708252e-07
512, 5.0105154514312744e-07
512, 7.0966780185699463e-07
512, 5.0663948059082031e-07
512, 5.5972486734390259e-07
512, 5.0012022256851196e-07
512, 5.4389238357543945e-07
512, 4.9266964197158813e-07
512, 5.0198286771774292e-07
512, 5.7928264141082764e-07
512, 5.0105154514312744e-07
512, 4.4144690036773682e-07
512, 5.3551048040390015e-07
512, 5.2247196435928345e-07
512, 5.159527063369751e-07
1024, 1.3763085007667542e-05
1024, 8.149072527885437e-07
1024, 6.1746686697006226e-07
1024, 7.282942533493042e-07
1024, 2.0405277609825134e-06
1024, 6.3143670558929443e-07
1024, 6.4447522163391113e-07
1024, 7.543712854385376e-07
1024, 1.6940757632255554e-06
1024, 5.7555735111236572e-07
1024, 5.7462602853775024e-07
1024, 6.3423067331314087e-07
1024, 1.5450641512870789e-06
1024, 5.764886736869812e-07
1024, 6.2305480241775513e-07
1024, 6.1001628637313843e-07
1024, 1.605600118637085e-06
1024, 5.4854899644851685e-07
1024, 5.029141902923584e-07
1024, 5.5227428674697876e-07
1024, 1.5357509255409241e-06
1024, 5.4575502872467041e-07
1024, 5.373731255531311e-07
1024, 5.4575502872467041e-07
1024, 1.3401731848716736e-06
1024, 5.4016709327697754e-07
1024, 5.0012022256851196e-07
1024, 3.1618401408195496e-05
1024, 7.2572380304336548e-05
1024, 9.1921538114547729e-07
1024, 6.9662928581237793e-07
1024, 7.282942533493042e-07
1024, 1.7993152141571045e-06
1024, 6.1653554439544678e-07
1024, 5.6065618991851807e-07
1024, 6.3236802816390991e-07
1024, 1.4677643775939941e-06
1024, 6.7707151174545288e-07
1024, 5.6996941566467285e-07
1024, 7.5623393058776855e-07
1024, 1.5487894415855408e-06
1024, 6.4913183450698853e-07
1024, 7.1898102760314941e-07
1024, 6.3050538301467896e-07
1024, 1.7061829566955566e-06
1024, 5.7090073823928833e-07
1024, 7.3108822107315063e-07
1024, 5.8859586715698242e-07
1024, 2.7446076273918152e-06
1024, 6.8265944719314575e-07
1024, 6.1281025409698486e-07
1024, 5.8114528656005859e-07
1024, 7.5530260801315308e-07
1024, 5.9697777032852173e-07
1024, 5.7369470596313477e-07
1024, 6.2678009271621704e-07
1024, 6.9243833422660828e-06
1024, 6.1467289924621582e-07
1024, 7.2084367275238037e-07
1024, 6.0629099607467651e-07
1024, 5.6158751249313354e-07
1024, 6.2026083469390869e-07
1024, 6.9290399551391602e-07
1024, 7.7299773693084717e-07
1024, 5.4575502872467041e-07
1024, 5.9138983488082886e-07
1024, 1.6223639249801636e-06
1024, 8.5774809122085571e-07
1024, 1.0076910257339478e-06
1024, 8.3725899457931519e-07
1024, 7.5995922088623047e-07
1024, 7.1432441473007202e-07
1024, 6.7986547946929932e-07
1024, 7.4598938226699829e-07
1024, 7.3015689849853516e-07
1024, 7.7486038208007812e-07
1024, 7.8231096267700195e-07
1024, 7.5157731771469116e-07
1024, 7.4319541454315186e-07
1024, 7.1711838245391846e-07
1024, 6.3329935073852539e-07
1024, 5.9604644775390625e-07
1024, 6.1653554439544678e-07
1024, 5.9511512517929077e-07
1024, 5.6717544794082642e-07
1024, 6.0722231864929199e-07
1024, 5.6158751249313354e-07
1024, 5.5972486734390259e-07
1024, 5.8859586715698242e-07
1024, 5.8021396398544312e-07
1024, 5.5320560932159424e-07
1024, 2.9609538614749908e-05
1024, 6.0815364122390747e-07
1024, 6.1839818954467773e-07
1024, 6.3050538301467896e-07
1024, 6.1001628637313843e-07
1024, 6.2026083469390869e-07
1024, 6.3050538301467896e-07
1024, 5.895271897315979e-07
1024, 6.3888728618621826e-07
2048, 1.7567537724971771e-05
2048, 2.405606210231781e-06
2048, 1.4929100871086121e-06
2048, 1.2898817658424377e-06
2048, 2.4102628231048584e-06
2048, 1.8039718270301819e-06
2048, 1.191161572933197e-06
2048, 1.0645017027854919e-06
2048, 0.00020131375640630722
2048, 2.4251639842987061e-06
2048, 8.2142651081085205e-07
2048, 8.2887709140777588e-07
2048, 7.1246176958084106e-07
2048, 1.9595026969909668e-06
2048, 6.3981860876083374e-07
2048, 6.7893415689468384e-07
2048, 7.8789889812469482e-07
2048, 1.8421560525894165e-06
2048, 6.6217035055160522e-07
2048, 6.0442835092544556e-07
2048, 6.8824738264083862e-07
2048, 1.7965212464332581e-06
2048, 6.2584877014160156e-07
2048, 5.9977173805236816e-07
2048, 7.282942533493042e-07
2048, 1.9753351807594299e-06
2048, 7.3574483394622803e-07
2048, 5.4016709327697754e-07
2048, 6.1839818954467773e-07
2048, 1.798383891582489e-06
2048, 6.5658241510391235e-07
2048, 5.4575502872467041e-07
2048, 6.1001628637313843e-07
2048, 1.6624107956886292e-06
2048, 6.156042218208313e-07
2048, 6.2305480241775513e-07
2048, 6.1839818954467773e-07
2048, 1.5012919902801514e-06
2048, 5.9977173805236816e-07
2048, 5.6065618991851807e-07
2048, 0.00015334784984588623
2048, 1.7369166016578674e-06
2048, 6.6123902797698975e-07
2048, 5.8487057685852051e-07
2048, 5.9418380260467529e-07
2048, 1.7369166016578674e-06
2048, 6.7055225372314453e-07
2048, 6.4447522163391113e-07
2048, 7.1246176958084106e-07
2048, 1.6709789633750916e-05
2048, 9.3504786491394043e-07
2048, 6.677582859992981e-07
2048, 5.8859586715698242e-07
2048, 6.9476664066314697e-07
2048, 7.627531886100769e-07
2048, 3.3142976462841034e-05
2048, 2.4925917387008667e-05
2048, 9.6578150987625122e-07
2048, 7.7392905950546265e-07
2048, 6.4726918935775757e-07
2048, 7.3201954364776611e-07
2048, 6.7986547946929932e-07
2048, 6.3981860876083374e-07
2048, 7.6461583375930786e-07
2048, 6.0070306062698364e-07
2048, 7.4971467256546021e-07
2048, 6.2678009271621704e-07
2048, 7.1059912443161011e-07
2048, 6.0908496379852295e-07
2048, 7.4971467256546021e-07
2048, 6.4633786678314209e-07
2048, 6.3795596361160278e-07
2048, 0.00012550689280033112
2048, 7.2363764047622681e-07
2048, 6.3516199588775635e-07
2048, 6.7055225372314453e-07
2048, 7.4319541454315186e-07
2048, 2.5941058993339539e-05
2048, 9.9092721939086914e-07
2048, 8.6519867181777954e-07
2048, 9.2852860689163208e-07
2048, 7.3574483394622803e-07
2048, 7.7765434980392456e-07
2048, 6.1653554439544678e-07
2048, 6.3423067331314087e-07
2048, 6.3143670558929443e-07
2048, 6.547197699546814e-07
2048, 6.2678009271621704e-07
2048, 6.7986547946929932e-07
2048, 6.8265944719314575e-07
2048, 7.4692070484161377e-07
2048, 6.3329935073852539e-07
2048, 6.3050538301467896e-07
2048, 6.1839818954467773e-07
2048, 6.1653554439544678e-07
2048, 6.0070306062698364e-07
2048, 5.8487057685852051e-07
2048, 6.2584877014160156e-07
2048, 6.4261257648468018e-07
2048, 6.2957406044006348e-07
4096, 0.00010981131345033646
4096, 1.2759119272232056e-06
4096, 9.5926225185394287e-07
4096, 8.9500099420547485e-07
4096, 0.00020572170615196228
4096, 9.4808638095855713e-07
4096, 2.8088688850402832e-06
4096, 1.0244548320770264e-06
4096, 2.037733793258667e-06
4096, 1.2265518307685852e-06
4096, 3.5669654607772827e-06
4096, 1.0803341865539551e-06
4096, 9.1176480054855347e-07
4096, 8.6799263954162598e-07
4096, 2.666376531124115e-06
4096, 9.7230076789855957e-07
4096, 8.9220702648162842e-07
4096, 8.3912163972854614e-07
4096, 2.5108456611633301e-06
4096, 3.2564625144004822e-05
4096, 1.1511147022247314e-06
4096, 1.1464580893516541e-06
4096, 2.9560178518295288e-06
4096, 1.0551884770393372e-06
4096, 8.3725899457931519e-07
4096, 9.4342976808547974e-07
4096, 2.5685876607894897e-06
4096, 1.0225921869277954e-06
4096, 1.0002404451370239e-06
4096, 9.3132257461547852e-07
4096, 2.6635825634002686e-06
4096, 9.7136944532394409e-07
4096, 8.754432201385498e-07
4096, 7.627531886100769e-07
4096, 1.7890706658363342e-06
4096, 8.9965760707855225e-07
4096, 6.4681284129619598e-05
4096, 2.1737068891525269e-06
4096, 9.6764415502548218e-07
4096, 7.8789889812469482e-07
4096, 2.4000182747840881e-06
4096, 9.8440796136856079e-07
4096, 7.9255551099777222e-07
4096, 8.01868736743927e-07
4096, 2.40374356508255e-06
4096, 9.5181167125701904e-07
4096, 9.0524554252624512e-07
4096, 9.2294067144393921e-07
4096, 4.243943840265274e-05
4096, 1.1278316378593445e-06
4096, 1.1520460247993469e-06
4096, 9.1549009084701538e-07
4096, 2.7697533369064331e-06
4096, 1.1147931218147278e-06
4096, 7.9814344644546509e-07
4096, 8.149072527885437e-07
4096, 2.68593430519104e-06
4096, 9.3132257461547852e-07
4096, 8.2515180110931396e-07
4096, 9.2294067144393921e-07
4096, 8.2608312368392944e-07
4096, 8.3725899457931519e-07
4096, 8.2142651081085205e-07
4096, 8.6892396211624146e-07
4096, 8.7916851043701172e-07
4096, 9.6485018730163574e-07
4096, 8.9500099420547485e-07
4096, 8.4191560745239258e-07
4096, 0.00011180154979228973
4096, 1.0505318641662598e-06
4096, 8.5774809122085571e-07
4096, 8.6985528469085693e-07
4096, 8.5867941379547119e-07
4096, 6.457790732383728e-06
4096, 1.0747462511062622e-06
4096, 8.931383490562439e-07
4096, 8.6240470409393311e-07
4096, 8.540228009223938e-07
4096, 1.0719522833824158e-06
4096, 7.7020376920700073e-07
4096, 8.4191560745239258e-07
4096, 8.3539634943008423e-07
4096, 8.1211328506469727e-07
4096, 2.8769485652446747e-05
4096, 2.9602088034152985e-05
4096, 1.5441328287124634e-06
4096, 9.3970447778701782e-07
4096, 1.2423843145370483e-06
4096, 9.3411654233932495e-07
4096, 9.4715505838394165e-07
4096, 7.9162418842315674e-07
4096, 9.3318521976470947e-07
4096, 8.0652534961700439e-07
4096, 9.5553696155548096e-07
4096, 8.9500099420547485e-07
4096, 7.9907476902008057e-07
4096, 8.931383490562439e-07
4096, 7.6927244663238525e-07
4096, 8.2608312368392944e-07
4096, 8.800998330116272e-07
8192, 0.00042592361569404602
8192, 2.0386651158332825e-06
8192, 1.9129365682601929e-06
8192, 1.1040829122066498e-05
8192, 2.0917505025863647e-06
8192, 1.6428530216217041e-06
8192, 1.6065314412117004e-06
8192, 4.2384490370750427e-06
8192, 1.6950070858001709e-06
8192, 1.5562400221824646e-06
8192, 1.7704442143440247e-06
8192, 3.8649886846542358e-06
8192, 1.8794089555740356e-06
8192, 1.5329569578170776e-06
8192, 1.5692785382270813e-06
8192, 3.7094578146934509e-06
8192, 1.9175931811332703e-06
8192, 1.7993152141571045e-06
8192, 1.8151476979255676e-06
8192, 3.9068982005119324e-06
8192, 1.6521662473678589e-06
8192, 1.6065314412117004e-06
8192, 1.6186386346817017e-06
8192, 3.8091093301773071e-06
8192, 1.6922131180763245e-06
8192, 1.5990808606147766e-06
8192, 1.5702098608016968e-06
8192, 4.2878091335296631e-06
8192, 1.841224730014801e-06
8192, 1.6447156667709351e-06
8192, 1.6503036022186279e-06
8192, 2.0815059542655945e-06
8192, 0.00010578148066997528
8192, 2.7185305953025818e-06
8192, 1.9669532775878906e-06
8192, 3.878958523273468e-06
8192, 1.7350539565086365e-06
8192, 1.6009435057640076e-06
8192, 1.5990808606147766e-06
8192, 3.9469450712203979e-06
8192, 1.691281795501709e-06
8192, 1.6745179891586304e-06
8192, 1.5879049897193909e-06
8192, 3.8519501686096191e-06
8192, 1.6158446669578552e-06
8192, 1.5776604413986206e-06
8192, 1.5776604413986206e-06
8192, 4.0192157030105591e-05
8192, 1.8924474716186523e-06
8192, 1.9138678908348083e-06
8192, 2.9643997550010681e-06
8192, 5.0514936447143555e-06
8192, 2.0125880837440491e-06
8192, 1.712702214717865e-06
8192, 1.667998731136322e-06
8192, 3.314577043056488e-06
8192, 1.7685815691947937e-06
8192, 3.70759516954422e-06
8192, 1.8393620848655701e-06
8192, 1.1066906154155731e-05
8192, 2.2174790501594543e-06
8192, 1.9175931811332703e-06
8192, 1.9082799553871155e-06
8192, 4.161149263381958e-06
8192, 1.7499551177024841e-06
8192, 1.6475096344947815e-06
8192, 1.9110739231109619e-06
8192, 4.5122578740119934e-06
8192, 1.6847625374794006e-06
8192, 1.6521662473678589e-06
8192, 1.6232952475547791e-06
8192, 4.0251761674880981e-06
8192, 1.6707926988601685e-06
8192, 0.00018391385674476624
8192, 2.1196901798248291e-06
8192, 4.770234227180481e-06
8192, 1.9464641809463501e-06
8192, 1.6884878277778625e-06
8192, 1.6093254089355469e-06
8192, 4.0689483284950256e-06
8192, 1.7005950212478638e-06
8192, 1.5925616025924683e-06
8192, 1.6158446669578552e-06
8192, 4.0447339415550232e-06
8192, 1.6335397958755493e-06
8192, 1.5459954738616943e-06
8192, 1.6409903764724731e-06
8192, 4.1080638766288757e-06
8192, 1.7192214727401733e-06
8192, 1.6931444406509399e-06
8192, 1.5972182154655457e-06
8192, 4.0046870708465576e-06
8192, 1.6372650861740112e-06
8192, 1.6381964087486267e-06
8192, 1.6242265701293945e-06
8192, 3.3462420105934143e-06
8192, 1.6884878277778625e-06
8192, 1.6158446669578552e-06
8192, 1.5925616025924683e-06
8192, 2.602115273475647e-06
16384, 0.030909251421689987
16384, 1.3871118426322937e-05
16384, 0.030672846361994743
16384, 4.3329782783985138e-05
16384, 0.030615471303462982
16384, 1.4324672520160675e-05
16384, 0.030071521177887917
16384, 0.00012039579451084137
16384, 1.1931173503398895e-05
16384, 1.0302290320396423e-05
16384, 1.1450611054897308e-05
16384, 5.05838543176651e-05
16384, 4.7646462917327881e-05
16384, 1.0148622095584869e-05
16384, 2.1641142666339874e-05
16384, 1.0243616998195648e-05
16384, 1.0020099580287933e-05
16384, 9.3774870038032532e-06
16384, 9.9595636129379272e-06
16384, 9.2573463916778564e-06
16384, 9.365379810333252e-06
16384, 8.9919194579124451e-06
16384, 8.9453533291816711e-06
16384, 9.9269673228263855e-06
16384, 8.8689848780632019e-06
16384, 8.9621171355247498e-06
16384, 9.5237046480178833e-06
16384, 1.0060146450996399e-05
16384, 9.0636312961578369e-06
16384, 9.0114772319793701e-06
16384, 9.209848940372467e-06
16384, 8.8484957814216614e-06
16384, 8.9500099420547485e-06
16384, 8.6082145571708679e-06
16384, 1.3124197721481323e-05
16384, 8.9658424258232117e-06
16384, 9.7602605819702148e-06
16384, 1.011136919260025e-05
16384, 9.8198652267456055e-06
16384, 9.1809779405593872e-06
16384, 8.7646767497062683e-06
16384, 9.0934336185455322e-06
16384, 9.3923881649971008e-06
16384, 8.8978558778762817e-06
16384, 9.6540898084640503e-06
16384, 9.1372057795524597e-06
16384, 8.8727101683616638e-06
16384, 8.8773667812347412e-06
16384, 9.3439593911170959e-06
16384, 9.0235844254493713e-06
16384, 9.1502442955970764e-06
16384, 8.820556104183197e-06
16384, 8.9267268776893616e-06
16384, 9.0003013610839844e-06
16384, 9.4017013907432556e-06
16384, 1.2646429240703583e-05
16384, 8.7870284914970398e-06
16384, 0.00018837675452232361
16384, 8.75815749168396e-06
16384, 0.00012884754687547684
16384, 8.8056549429893494e-06
16384, 0.00011851917952299118
16384, 8.6668878793716431e-06
16384, 0.00011888705193996429
16384, 8.6175277829170227e-06
16384, 9.233132004737854e-06
16384, 9.3486160039901733e-06
16384, 2.8354115784168243e-05
16384, 8.9267268776893616e-06
16384, 9.190291166305542e-06
16384, 1.2746080756187439e-05
16384, 8.9555978775024414e-06
16384, 8.8335946202278137e-06
16384, 8.6799263954162598e-06
16384, 8.4638595581054688e-06
16384, 3.5313889384269714e-05
16384, 4.2812898755073547e-05
16384, 9.5237046480178833e-06
16384, 8.584931492805481e-06
16384, 8.8913366198539734e-06
16384, 8.779577910900116e-06
16384, 2.1593645215034485e-05
16384, 8.5365027189254761e-06
16384, 8.5979700088500977e-06
16384, 8.4824860095977783e-06
16384, 8.6249783635139465e-06
16384, 8.7805092334747314e-06
16384, 8.9928507804870605e-06
16384, 8.5048377513885498e-06
16384, 1.1285766959190369e-05
16384, 8.1462785601615906e-06
16384, 8.7535008788108826e-06
16384, 9.1763213276863098e-06
16384, 8.4014609456062317e-06
16384, 8.9826062321662903e-06
16384, 8.8736414909362793e-06
16384, 8.581206202507019e-06
16384, 8.8857486844062805e-06
16384, 8.6538493633270264e-06
16384, 9.015202522277832e-06
32768, 0.00011616945266723633
32768, 1.0901130735874176e-05
32768, 1.1487863957881927e-05
32768, 1.1304393410682678e-05
32768, 1.1305324733257294e-05
32768, 1.1155381798744202e-05
32768, 1.1216849088668823e-05
32768, 1.1092983186244965e-05
32768, 1.1129304766654968e-05
32768, 1.1416152119636536e-05
32768, 1.1080875992774963e-05
32768, 1.095794141292572e-05
32768, 1.0957010090351105e-05
32768, 1.3041310012340546e-05
32768, 1.493748277425766e-05
32768, 1.0878778994083405e-05
32768, 1.0956078767776489e-05
32768, 1.0855495929718018e-05
32768, 1.0709278285503387e-05
32768, 1.1079944670200348e-05
32768, 1.172628253698349e-05
32768, 1.1162832379341125e-05
32768, 1.127924770116806e-05
32768, 1.0952353477478027e-05
32768, 1.1141411960124969e-05
32768, 1.071486622095108e-05
32768, 1.095794141292572e-05
32768, 1.0938383638858795e-05
32768, 1.0917894542217255e-05
32768, 1.0794028639793396e-05
32768, 1.0965391993522644e-05
32768, 2.6123598217964172e-05
32768, 1.1387281119823456e-05
32768, 1.0930001735687256e-05
32768, 1.100543886423111e-05
32768, 1.0919757187366486e-05
32768, 1.6882084310054779e-05
32768, 1.0622665286064148e-05
32768, 1.0644085705280304e-05
32768, 3.8976781070232391e-05
32768, 5.4390169680118561e-05
32768, 1.1381693184375763e-05
32768, 1.1187978088855743e-05
32768, 1.1220574378967285e-05
32768, 1.1024065315723419e-05
32768, 1.129787415266037e-05
32768, 1.0979361832141876e-05
32768, 1.130811870098114e-05
32768, 1.0630115866661072e-05
32768, 1.0828487575054169e-05
32768, 1.0682269930839539e-05
32768, 1.1234544217586517e-05
32768, 1.0844320058822632e-05
32768, 1.0810792446136475e-05
32768, 1.0719522833824158e-05
32768, 1.1106953024864197e-05
32768, 1.1249445378780365e-05
32768, 1.100543886423111e-05
32768, 1.1337921023368835e-05
32768, 1.050066202878952e-05
32768, 1.0750256478786469e-05
32768, 1.0857358574867249e-05
32768, 1.0756775736808777e-05
32768, 1.0715797543525696e-05
32768, 1.1111609637737274e-05
32768, 1.1047348380088806e-05
32768, 1.0882504284381866e-05
32768, 1.0890886187553406e-05
32768, 1.1039897799491882e-05
32768, 1.0767020285129547e-05
32768, 1.2206844985485077e-05
32768, 1.0839663445949554e-05
32768, 1.0925345122814178e-05
32768, 1.077260822057724e-05
32768, 1.077260822057724e-05
32768, 1.1834315955638885e-05
32768, 1.1070631444454193e-05
32768, 1.1024065315723419e-05
32768, 1.0713934898376465e-05
32768, 1.0612420737743378e-05
32768, 1.0753050446510315e-05
32768, 1.0656192898750305e-05
32768, 1.0609626770019531e-05
32768, 1.088995486497879e-05
32768, 1.0771676898002625e-05
32768, 1.0996125638484955e-05
32768, 1.1086463928222656e-05
32768, 1.0994262993335724e-05
32768, 1.09868124127388e-05
32768, 1.0419636964797974e-05
32768, 1.0674819350242615e-05
32768, 1.0785646736621857e-05
32768, 1.0504387319087982e-05
32768, 1.0687857866287231e-05
32768, 1.0730698704719543e-05
32768, 2.8708949685096741e-05
32768, 1.099705696105957e-05
32768, 1.5676021575927734e-05
32768, 1.0774470865726471e-05
32768, 1.1185184121131897e-05
65536, 0.0001115109771490097
65536, 1.6228295862674713e-05
65536, 1.5993602573871613e-05
65536, 4.9749389290809631e-05
65536, 4.5207329094409943e-05
65536, 1.9711442291736603e-05
65536, 1.6349367797374725e-05
65536, 1.6390345990657806e-05
65536, 1.9590370357036591e-05
65536, 1.9595958292484283e-05
65536, 1.9480474293231964e-05
65536, 3.0774623155593872e-05
65536, 1.5927478671073914e-05
65536, 1.8460676074028015e-05
65536, 1.6103498637676239e-05
65536, 1.9450671970844269e-05
65536, 1.5878118574619293e-05
65536, 1.6015954315662384e-05
65536, 1.6079284250736237e-05
65536, 1.9347295165061951e-05
65536, 1.6101635992527008e-05
65536, 1.9116327166557312e-05
65536, 1.9319355487823486e-05
65536, 1.6149133443832397e-05
65536, 1.6017816960811615e-05
65536, 1.9222497940063477e-05
65536, 1.7996877431869507e-05
65536, 1.5453435480594635e-05
65536, 1.9507482647895813e-05
65536, 1.637730747461319e-05
65536, 1.6343779861927032e-05
65536, 1.9644387066364288e-05
65536, 1.9649975001811981e-05
65536, 1.9906088709831238e-05
65536, 1.9701197743415833e-05
65536, 1.6295351088047028e-05
65536, 1.6411766409873962e-05
65536, 1.9240193068981171e-05
65536, 2.7650967240333557e-05
65536, 1.5735626220703125e-05
65536, 1.9358471035957336e-05
65536, 1.595914363861084e-05
65536, 1.9148923456668854e-05
65536, 1.5895813703536987e-05
65536, 1.9222497940063477e-05
65536, 1.5932135283946991e-05
65536, 1.5846453607082367e-05
65536, 1.6221776604652405e-05
65536, 1.5917234122753143e-05
65536, 1.9380822777748108e-05
65536, 1.9776634871959686e-05
65536, 1.6271136701107025e-05
65536, 2.1556392312049866e-05
65536, 1.6013160347938538e-05
65536, 1.9297003746032715e-05
65536, 1.5881843864917755e-05
65536, 1.5875324606895447e-05
65536, 1.6218051314353943e-05
65536, 1.5988945960998535e-05
65536, 3.969389945268631e-05
65536, 1.9585713744163513e-05
65536, 1.9350089132785797e-05
65536, 2.0371749997138977e-05
65536, 1.9667670130729675e-05
65536, 1.950189471244812e-05
65536, 1.6263686120510101e-05
65536, 1.9270926713943481e-05
65536, 4.3366104364395142e-05
65536, 4.7610141336917877e-05
65536, 1.6229227185249329e-05
65536, 1.9581057131290436e-05
65536, 1.6113743185997009e-05
65536, 1.9378028810024261e-05
65536, 2.0563602447509766e-05
65536, 1.9438564777374268e-05
65536, 1.6078352928161621e-05
65536, 1.5927478671073914e-05
65536, 3.3847987651824951e-05
65536, 1.6180798411369324e-05
65536, 1.9310042262077332e-05
65536, 1.6223639249801636e-05
65536, 1.6048550605773926e-05
65536, 1.6139820218086243e-05
65536, 1.9419007003307343e-05
65536, 1.6094185411930084e-05
65536, 1.9165687263011932e-05
65536, 1.9346363842487335e-05
65536, 1.6017816960811615e-05
65536, 1.5838071703910828e-05
65536, 1.5931203961372375e-05
65536, 1.600850373506546e-05
65536, 1.9168481230735779e-05
65536, 3.1919218599796295e-05
65536, 1.614447683095932e-05
65536, 1.9362196326255798e-05
65536, 1.9382685422897339e-05
65536, 1.5956349670886993e-05
65536, 1.9134953618049622e-05
65536, 1.6145408153533936e-05
65536, 1.9187107682228088e-05
131072, 0.00019083451479673386
131072, 3.5863369703292847e-05
131072, 3.2187439501285553e-05
131072, 2.8000213205814362e-05
131072, 3.1398609280586243e-05
131072, 3.251340240240097e-05
131072, 3.1637027859687805e-05
131072, 2.8023496270179749e-05
131072, 3.7678517401218414e-05
131072, 2.6625581085681915e-05
131072, 3.109220415353775e-05
131072, 2.7980655431747437e-05
131072, 3.1712464988231659e-05
131072, 3.0519440770149231e-05
131072, 2.7962960302829742e-05
131072, 2.6741065084934235e-05
131072, 3.1817704439163208e-05
131072, 2.6427209377288818e-05
131072, 3.266800194978714e-05
131072, 2.7416273951530457e-05
131072, 2.6646070182323456e-05
131072, 2.6750378310680389e-05
131072, 2.6769936084747314e-05
131072, 3.3681280910968781e-05
131072, 2.7751550078392029e-05
131072, 3.2339245080947876e-05
131072, 3.2397918403148651e-05
131072, 3.4712255001068115e-05
131072, 2.8351321816444397e-05
131072, 2.6782974600791931e-05
131072, 2.6732683181762695e-05
131072, 3.5793520510196686e-05
131072, 3.819633275270462e-05
131072, 2.8073787689208984e-05
131072, 3.0198134481906891e-05
131072, 2.8221867978572845e-05
131072, 3.2988376915454865e-05
131072, 2.6887282729148865e-05
131072, 3.2153911888599396e-05
131072, 2.6398338377475739e-05
131072, 3.1201168894767761e-05
131072, 2.6586465537548065e-05
131072, 3.1001865863800049e-05
131072, 2.6712194085121155e-05
131072, 2.6648864150047302e-05
131072, 4.0360726416110992e-05
131072, 3.2128766179084778e-05
131072, 3.1090341508388519e-05
131072, 2.6734545826911926e-05
131072, 2.6534311473369598e-05
131072, 2.668425440788269e-05
131072, 2.6776455342769623e-05
131072, 2.6262365281581879e-05
131072, 2.6728026568889618e-05
131072, 2.6699155569076538e-05
131072, 4.1385181248188019e-05
131072, 3.2016076147556305e-05
131072, 2.6541762053966522e-05
131072, 3.1962990760803223e-05
131072, 3.1263567507266998e-05
131072, 2.6742927730083466e-05
131072, 2.8865411877632141e-05
131072, 2.7164816856384277e-05
131072, 2.6561319828033447e-05
131072, 2.9979273676872253e-05
131072, 2.7941539883613586e-05
131072, 2.6727095246315002e-05
131072, 2.8376467525959015e-05
131072, 3.240630030632019e-05
131072, 3.0427239835262299e-05
131072, 3.1856819987297058e-05
131072, 3.1915493309497833e-05
131072, 2.6548281311988831e-05
131072, 3.1158328056335449e-05
131072, 2.6621855795383453e-05
131072, 2.675224095582962e-05
131072, 2.6619061827659607e-05
131072, 2.6548281311988831e-05
131072, 3.1263567507266998e-05
131072, 3.4781172871589661e-05
131072, 3.2202340662479401e-05
131072, 2.7847476303577423e-05
131072, 3.1253322958946228e-05
131072, 3.0918046832084656e-05
131072, 2.6611611247062683e-05
131072, 3.1161122024059296e-05
131072, 2.6647001504898071e-05
131072, 3.3701770007610321e-05
131072, 2.6568770408630371e-05
131072, 2.6715919375419617e-05
131072, 2.8188340365886688e-05
131072, 2.7978792786598206e-05
131072, 3.221072256565094e-05
131072, 2.788938581943512e-05
131072, 2.6671215891838074e-05
131072, 5.942024290561676e-05
131072, 4.1722320020198822e-05
131072, 3.2212585210800171e-05
131072, 3.1456351280212402e-05
131072, 2.6803463697433472e-05
262144, 0.00033114850521087646
262144, 4.8074871301651001e-05
262144, 5.2518211305141449e-05
262144, 4.7155655920505524e-05
262144, 4.8947520554065704e-05
262144, 6.6764652729034424e-05
262144, 5.2488408982753754e-05
262144, 5.2623450756072998e-05
262144, 5.2523799240589142e-05
262144, 4.6984292566776276e-05
262144, 5.2288174629211426e-05
262144, 5.2833929657936096e-05
262144, 5.197618156671524e-05
262144, 5.6403689086437225e-05
262144, 5.1789917051792145e-05
262144, 4.8296526074409485e-05
262144, 4.7102570533752441e-05
262144, 4.7402456402778625e-05
262144, 4.7240406274795532e-05
262144, 5.558505654335022e-05
262144, 5.2571296691894531e-05
262144, 5.2481889724731445e-05
262144, 5.2561052143573761e-05
262144, 5.2412040531635284e-05
262144, 5.1914714276790619e-05
262144, 5.2492134273052216e-05
262144, 4.883110523223877e-05
